No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
12648,2014,7,10,5,2,65,46,84,24,88.78,1002,26,SW,6,NA,NA
12649,2014,7,10,6,2,70,54,96,25,88.86,1002,27,cv,1,NA,NA
12650,2014,7,10,7,2,81,64,95,25,83.82,1002,28,NW,2,NA,NA
12651,2014,7,10,8,2,85,50,79,24,70.36,1002,30,NW,4,NA,NA
12652,2014,7,10,9,2,79,59,66,24,66.45,1003,31,SW,3,NA,NA
12653,2014,7,10,10,2,81,69,52,24,62.79,1002,32,NW,3,NA,NA
12654,2014,7,10,11,2,100,74,57,24,59.36,1002,33,NW,5,NA,NA
12655,2014,7,10,12,2,96,67,73,24,53.11,1001,35,SW,2,NA,NA
12656,2014,7,10,13,2,88,71,83,24,56.14,1001,34,NW,4,NA,NA
12657,2014,7,10,14,2,101,85,75,23,50.01,1001,35,NW,7,NA,NA
12658,2014,7,10,15,2,112,91,81,23,52.86,1000,34,NW,11,NA,NA
12659,2014,7,10,16,2,126,100,102,23,52.86,1000,34,NW,15,NA,NA
12660,2014,7,10,17,2,140,96,134,22,49.75,1000,34,NE,3,NA,NA
12661,2014,7,10,18,2,144,133,171,25,66.66,1001,32,SE,4,NA,NA
12662,2014,7,10,19,2,199,159,212,25,70.54,1002,31,SE,7,NA,NA
12663,2014,7,10,20,2,226,155,186,24,70.36,1002,30,SE,10,NA,NA
12664,2014,7,10,21,2,214,136,196,24,70.36,1003,30,SE,13,NA,NA
12665,2014,7,10,22,2,182,133,184,24,70.36,1003,30,SE,17,NA,NA
12666,2014,7,10,23,2,187,134,205,24,74.52,1002,29,SE,20,NA,NA
12667,2014,7,11,0,2,NA,115,198,24,74.52,1003,29,SE,23,NA,NA
12668,2014,7,11,1,2,NA,112,187,25,83.82,1002,28,SE,26,NA,NA
12669,2014,7,11,2,2,153,94,145,24,78.97,1002,28,SE,29,NA,NA
12670,2014,7,11,3,2,143,109,129,24,83.71,1002,27,SE,31,NA,NA
12671,2014,7,11,4,2,140,77,113,24,83.71,1002,27,SW,2,NA,NA
12672,2014,7,11,5,2,134,90,115,25,88.86,1002,27,SE,1,NA,NA
12673,2014,7,11,6,2,128,75,117,25,83.82,1003,28,SE,3,NA,NA
12674,2014,7,11,7,2,140,95,140,25,79.11,1003,29,SW,1,NA,NA
12675,2014,7,11,8,2,165,115,157,24,66.45,1003,31,SW,3,NA,NA
12676,2014,7,11,9,2,176,107,NA,25,63.01,1003,33,SW,5,NA,NA
12677,2014,7,11,10,2,157,113,159,25,59.59,1003,34,NW,3,NA,NA
12678,2014,7,11,11,2,158,136,147,24,59.36,1003,33,NW,6,NA,NA
12679,2014,7,11,12,2,173,115,161,25,70.54,1002,31,NE,6,NA,NA
12680,2014,7,11,13,2,143,96,145,27,89.02,1003,29,NE,11,NA,NA
12681,2014,7,11,14,2,133,79,110,27,79.38,1002,31,SE,4,NA,NA
12682,2014,7,11,15,2,121,78,NA,25,70.54,1002,31,NE,5,NA,NA
12683,2014,7,11,16,2,124,76,117,26,70.73,1002,32,SE,4,NA,NA
12684,2014,7,11,17,2,99,66,94,25,66.66,1002,32,SE,7,NA,NA
12685,2014,7,11,18,2,91,107,73,25,66.66,1002,32,SE,11,NA,NA
12686,2014,7,11,19,2,142,116,153,26,74.85,1003,31,SE,15,NA,NA
12687,2014,7,11,20,2,132,48,116,25,74.69,1003,30,SE,19,NA,NA
12688,2014,7,11,21,2,NA,18,34,23,88.7,1004,25,SW,1,NA,NA
12689,2014,7,11,22,2,47,37,37,25,94.25,1004,26,SE,1,NA,NA
12690,2014,7,11,23,2,79,60,79,26,94.29,1003,27,NE,1,NA,NA
12691,2014,7,12,0,2,125,57,90,26,88.94,1003,28,SW,2,NA,NA
12692,2014,7,12,1,2,154,61,93,26,88.94,1003,28,SW,4,NA,NA
12693,2014,7,12,2,2,95,58,87,26,88.94,1002,28,SW,6,NA,NA
12694,2014,7,12,3,2,90,64,99,26,94.29,1002,27,SW,8,NA,NA
12695,2014,7,12,4,2,101,60,100,26,94.29,1002,27,cv,0,NA,NA
12696,2014,7,12,5,2,111,67,108,26,94.29,1002,27,NW,1,NA,NA
12697,2014,7,12,6,2,132,83,133,26,88.94,1003,28,SW,1,NA,NA
12698,2014,7,12,7,2,155,95,164,26,83.94,1003,29,cv,1,NA,NA
12699,2014,7,12,8,2,154,92,160,27,79.38,1003,31,cv,2,NA,NA
12700,2014,7,12,9,2,144,91,156,26,70.73,1003,32,NW,2,NA,NA
12701,2014,7,12,10,2,130,91,137,26,66.86,1003,33,NW,4,NA,NA
12702,2014,7,12,11,2,114,64,108,25,59.59,1003,34,cv,2,NA,NA
12703,2014,7,12,12,2,87,69,105,25,59.59,1002,34,NW,4,NA,NA
12704,2014,7,12,13,2,NA,63,88,25,53.36,1001,36,SW,3,NA,NA
12705,2014,7,12,14,2,83,87,71,26,56.62,1001,36,SW,6,NA,NA
12706,2014,7,12,15,2,64,46,89,22,69.98,1001,28,NE,7,NA,NA
12707,2014,7,12,16,2,NA,44,39,23,74.35,1001,28,NE,14,NA,NA
12708,2014,7,12,17,2,39,32,45,24,94.2,1002,25,NW,7,NA,NA
12709,2014,7,12,18,2,54,36,31,24,94.2,1001,25,NE,4,NA,NA
12710,2014,7,12,19,2,43,31,37,25,88.86,1002,27,NE,7,NA,NA
12711,2014,7,12,20,2,NA,23,36,25,88.86,1003,27,NW,6,NA,NA
12712,2014,7,12,21,2,29,8,23,24,100,1003,24,NE,6,NA,NA
12713,2014,7,12,22,2,25,5,NA,24,94.2,1003,25,SE,3,NA,NA
12714,2014,7,12,23,2,18,6,10,24,94.2,1003,25,SW,3,NA,NA
12715,2014,7,13,0,2,15,6,15,24,94.2,1002,25,NW,3,NA,NA
12716,2014,7,13,1,2,19,17,21,24,94.2,1003,25,SW,4,NA,NA
12717,2014,7,13,2,2,31,18,27,24,94.2,1003,25,SW,7,NA,NA
12718,2014,7,13,3,2,40,28,33,24,94.2,1003,25,SW,9,NA,NA
12719,2014,7,13,4,2,42,33,38,24,94.2,1003,25,NW,3,NA,NA
12720,2014,7,13,5,2,56,54,52,23,88.7,1004,25,NW,7,NA,NA
12721,2014,7,13,6,2,47,36,51,22,88.62,1005,24,NW,12,NA,NA
12722,2014,7,13,7,2,60,57,55,22,88.62,1005,24,NW,16,NA,NA
12723,2014,7,13,8,2,69,42,70,22,88.62,1006,24,NW,20,NA,NA
12724,2014,7,13,9,2,61,50,62,22,88.62,1006,24,NW,26,NA,NA
12725,2014,7,13,10,2,48,37,54,22,88.62,1006,24,NW,31,NA,NA
12726,2014,7,13,11,2,34,20,49,22,88.62,1006,24,NE,3,NA,NA
12727,2014,7,13,12,2,38,38,40,23,88.7,1006,25,NE,5,NA,NA
12728,2014,7,13,13,2,55,64,42,22,78.68,1006,26,NE,7,NA,NA
12729,2014,7,13,14,2,56,42,54,22,78.68,1006,26,NE,9,NA,NA
12730,2014,7,13,15,2,36,29,52,21,69.79,1005,27,NE,12,NA,NA
12731,2014,7,13,16,2,38,31,40,21,69.79,1006,27,NE,13,NA,NA
12732,2014,7,13,17,2,39,32,41,23,83.6,1005,26,SE,4,NA,NA
12733,2014,7,13,18,2,45,36,44,23,88.7,1005,25,SE,8,NA,NA
12734,2014,7,13,19,2,49,37,53,23,88.7,1006,25,SW,3,NA,NA
12735,2014,7,13,20,2,67,47,68,23,88.7,1006,25,SW,6,NA,NA
12736,2014,7,13,21,2,79,69,83,22,88.62,1007,24,SW,8,NA,NA
12737,2014,7,13,22,2,89,72,97,23,94.16,1007,24,SW,10,NA,NA
12738,2014,7,13,23,2,98,63,96,22,88.62,1007,24,NW,2,NA,NA
12739,2014,7,14,0,2,101,64,103,22,88.62,1007,24,SW,2,NA,NA
12740,2014,7,14,1,2,98,73,105,22,88.62,1007,24,SE,2,NA,NA
12741,2014,7,14,2,2,96,71,106,22,88.62,1007,24,SW,2,NA,NA
12742,2014,7,14,3,2,98,80,110,23,94.16,1007,24,SW,4,NA,NA
12743,2014,7,14,4,2,96,76,117,22,88.62,1007,24,NE,1,NA,NA
12744,2014,7,14,5,2,96,70,115,22,88.62,1007,24,cv,0,NA,NA
12745,2014,7,14,6,2,102,81,119,23,94.16,1007,24,SW,1,NA,NA
12746,2014,7,14,7,2,92,75,120,23,83.6,1008,26,SW,3,NA,NA
12747,2014,7,14,8,2,91,68,108,22,74.19,1008,27,SW,4,NA,NA
12748,2014,7,14,9,2,95,66,99,22,69.98,1008,28,cv,2,NA,NA
12749,2014,7,14,10,2,101,76,103,21,65.83,1008,28,SW,2,NA,NA
12750,2014,7,14,11,2,110,64,103,21,62.13,1008,29,SE,2,NA,NA
12751,2014,7,14,12,2,98,67,82,21,58.65,1008,30,SE,5,NA,NA
12752,2014,7,14,13,2,82,NA,73,21,55.4,1008,31,SW,3,NA,NA
12753,2014,7,14,14,2,80,29,68,23,62.57,1007,31,SW,7,NA,NA
12754,2014,7,14,15,2,61,29,54,22,62.35,1007,30,SW,11,NA,NA
12755,2014,7,14,16,2,62,41,51,23,66.25,1007,30,SE,4,NA,NA
12756,2014,7,14,17,2,60,38,45,23,70.17,1007,29,SE,9,NA,NA
12757,2014,7,14,18,2,52,39,44,23,70.17,1006,29,SE,12,NA,NA
12758,2014,7,14,19,2,53,33,41,23,74.35,1007,28,SE,17,NA,NA
12759,2014,7,14,20,2,62,46,54,22,74.19,1008,27,SE,22,NA,NA
12760,2014,7,14,21,2,60,31,46,22,78.68,1009,26,SE,28,NA,NA
12761,2014,7,14,22,2,50,39,49,23,83.6,1009,26,SE,33,NA,NA
12762,2014,7,14,23,2,44,9,35,23,83.6,1008,26,SE,37,NA,NA
12763,2014,7,15,0,2,NA,18,23,23,88.7,1008,25,SE,41,NA,NA
12764,2014,7,15,1,2,30,8,27,23,88.7,1008,25,SE,43,NA,NA
12765,2014,7,15,2,2,30,28,35,23,83.6,1008,26,cv,1,NA,NA
12766,2014,7,15,3,2,38,18,36,23,88.7,1007,25,SE,3,NA,NA
12767,2014,7,15,4,2,39,27,36,23,88.7,1007,25,SE,6,NA,NA
12768,2014,7,15,5,2,38,21,40,24,94.2,1008,25,SE,9,NA,NA
12769,2014,7,15,6,2,47,40,52,23,88.7,1007,25,SE,12,NA,NA
12770,2014,7,15,7,2,NA,9,NA,24,94.2,1008,25,NE,2,NA,NA
12771,2014,7,15,8,2,48,18,29,23,100,1009,23,NE,6,NA,NA
12772,2014,7,15,9,2,34,30,31,21,94.07,1009,22,NE,11,NA,NA
12773,2014,7,15,10,2,36,37,34,21,94.07,1009,22,NE,15,NA,NA
12774,2014,7,15,11,2,42,29,33,21,94.07,1009,22,NE,19,NA,NA
12775,2014,7,15,12,2,44,42,39,21,94.07,1009,22,NE,21,NA,NA
12776,2014,7,15,13,2,45,14,25,22,94.12,1009,23,cv,0,NA,NA
12777,2014,7,15,14,2,39,32,32,22,94.12,1009,23,SE,2,NA,NA
12778,2014,7,15,15,2,26,19,28,22,94.12,1008,23,SE,5,NA,NA
12779,2014,7,15,16,2,23,23,31,22,94.12,1008,23,SW,3,NA,NA
12780,2014,7,15,17,2,31,24,31,22,88.62,1008,24,SW,6,NA,NA
12781,2014,7,15,18,2,35,32,39,22,88.62,1008,24,SE,1,NA,NA
12782,2014,7,15,19,2,50,46,48,22,88.62,1008,24,SW,2,NA,NA
12783,2014,7,15,20,2,68,56,70,22,88.62,1008,24,SE,2,NA,NA
12784,2014,7,15,21,2,78,63,69,23,94.16,1009,24,SE,4,NA,NA
12785,2014,7,15,22,2,84,57,87,23,94.16,1009,24,SE,6,NA,NA
12786,2014,7,15,23,2,87,54,87,23,94.16,1009,24,SE,8,NA,NA
12787,2014,7,16,0,2,87,64,92,23,94.16,1009,24,SW,2,NA,NA
12788,2014,7,16,1,2,84,56,83,23,94.16,1009,24,SW,5,NA,NA
12789,2014,7,16,2,2,80,58,90,23,94.16,1008,24,SW,6,NA,NA
12790,2014,7,16,3,2,89,58,87,23,94.16,1009,24,SW,9,NA,NA
12791,2014,7,16,4,2,93,59,93,24,100,1009,24,SW,10,NA,NA
12792,2014,7,16,5,2,NA,61,NA,24,100,1009,24,SE,2,NA,NA
12793,2014,7,16,6,2,86,47,88,24,94.2,1009,25,SW,2,NA,NA
12794,2014,7,16,7,2,NA,50,NA,24,94.2,1009,25,SE,2,NA,NA
12795,2014,7,16,8,2,73,41,75,25,88.86,1010,27,SW,2,NA,NA
12796,2014,7,16,9,2,56,19,NA,24,78.97,1009,28,SW,5,NA,NA
12797,2014,7,16,10,2,41,45,11,24,74.52,1009,29,SW,8,NA,NA
12798,2014,7,16,11,2,45,45,33,24,70.36,1009,30,SW,12,NA,NA
12799,2014,7,16,12,2,40,28,25,23,62.57,1009,31,SW,14,NA,NA
12800,2014,7,16,13,2,34,23,25,22,58.89,1009,31,SW,17,NA,NA
12801,2014,7,16,14,2,30,22,31,23,62.57,1009,31,SW,20,NA,NA
12802,2014,7,16,15,2,32,23,24,23,62.57,1008,31,NW,3,NA,NA
12803,2014,7,16,16,2,35,23,27,23,62.57,1008,31,SW,2,NA,NA
12804,2014,7,16,17,2,41,34,32,23,66.25,1008,30,SW,5,NA,NA
12805,2014,7,16,18,2,48,40,44,23,66.25,1008,30,SW,7,NA,NA
12806,2014,7,16,19,2,56,46,52,23,70.17,1008,29,NE,2,NA,NA
12807,2014,7,16,20,2,67,62,66,24,78.97,1008,28,cv,1,NA,NA
12808,2014,7,16,21,2,77,59,83,24,78.97,1009,28,SW,1,NA,NA
12809,2014,7,16,22,2,88,45,83,25,83.82,1010,28,SW,3,NA,NA
12810,2014,7,16,23,2,71,32,69,25,83.82,1010,28,SE,2,NA,NA
12811,2014,7,17,0,2,NA,13,35,25,88.86,1009,27,SE,6,NA,NA
12812,2014,7,17,1,2,43,9,18,25,88.86,1008,27,SE,10,NA,NA
12813,2014,7,17,2,2,24,6,18,25,88.86,1008,27,SE,15,NA,NA
12814,2014,7,17,3,2,14,6,NA,24,83.71,1008,27,SE,19,NA,NA
12815,2014,7,17,4,2,16,4,11,24,83.71,1008,27,SE,23,NA,NA
12816,2014,7,17,5,2,18,3,14,24,83.71,1008,27,SW,4,NA,NA
12817,2014,7,17,6,2,16,6,17,24,83.71,1008,27,SW,8,NA,NA
12818,2014,7,17,7,2,NA,10,NA,24,78.97,1009,28,SW,11,NA,NA
12819,2014,7,17,8,2,20,16,20,24,74.52,1009,29,SW,15,NA,NA
12820,2014,7,17,9,2,26,19,22,24,70.36,1009,30,SW,20,NA,NA
12821,2014,7,17,10,2,30,27,19,24,62.79,1009,32,SW,25,NA,NA
12822,2014,7,17,11,2,32,20,19,24,62.79,1009,32,SW,30,NA,NA
12823,2014,7,17,12,2,28,23,24,24,59.36,1008,33,SW,34,NA,NA
12824,2014,7,17,13,2,32,25,25,23,55.89,1008,33,SE,5,NA,NA
12825,2014,7,17,14,2,33,28,26,22,49.75,1008,34,SW,5,NA,NA
12826,2014,7,17,15,2,36,27,29,23,50.01,1008,35,SW,10,NA,NA
12827,2014,7,17,16,2,36,15,26,25,63.01,1008,33,SE,5,NA,NA
12828,2014,7,17,17,2,32,23,19,25,66.66,1008,32,SE,10,NA,NA
12829,2014,7,17,18,2,23,14,NA,25,70.54,1008,31,SE,15,NA,NA
12830,2014,7,17,19,2,21,17,15,25,74.69,1009,30,SE,20,NA,NA
12831,2014,7,17,20,2,22,17,14,25,79.11,1009,29,SE,26,NA,NA
12832,2014,7,17,21,2,23,6,17,25,79.11,1010,29,SE,31,NA,NA
12833,2014,7,17,22,2,20,18,22,25,79.11,1009,29,SE,37,NA,NA
12834,2014,7,17,23,2,16,13,14,26,88.94,1009,28,SE,44,NA,NA
12835,2014,7,18,0,2,15,6,17,25,83.82,1009,28,SE,48,NA,NA
12836,2014,7,18,1,2,15,NA,10,25,83.82,1009,28,SE,53,NA,NA
12837,2014,7,18,2,2,13,1,9,25,83.82,1009,28,SE,58,NA,NA
12838,2014,7,18,3,2,14,4,12,25,83.82,1009,28,SE,62,NA,NA
12839,2014,7,18,4,2,15,8,13,25,83.82,1009,28,SE,67,NA,NA
12840,2014,7,18,5,2,15,10,16,25,83.82,1009,28,SE,71,NA,NA
12841,2014,7,18,6,2,13,6,14,25,83.82,1009,28,SE,76,NA,NA
12842,2014,7,18,7,2,NA,7,NA,25,83.82,1009,28,SE,81,NA,NA
12843,2014,7,18,8,2,16,9,14,25,79.11,1010,29,SE,85,NA,NA
12844,2014,7,18,9,2,19,10,14,25,74.69,1010,30,SW,6,NA,NA
12845,2014,7,18,10,2,21,14,13,25,70.54,1010,31,SE,5,NA,NA
12846,2014,7,18,11,2,23,22,16,24,59.36,1010,33,SW,4,NA,NA
12847,2014,7,18,12,2,25,22,21,24,59.36,1010,33,SW,7,NA,NA
12848,2014,7,18,13,2,28,25,27,24,59.36,1010,33,SE,4,NA,NA
12849,2014,7,18,14,2,25,20,22,24,59.36,1009,33,SE,7,NA,NA
12850,2014,7,18,15,2,27,22,23,24,59.36,1009,33,SE,11,NA,NA
12851,2014,7,18,16,2,29,22,23,24,59.36,1009,33,SE,15,NA,NA
12852,2014,7,18,17,2,31,17,19,25,66.66,1009,32,SE,21,NA,NA
12853,2014,7,18,18,2,27,16,15,26,74.85,1008,31,SE,27,NA,NA
12854,2014,7,18,19,2,26,19,15,25,74.69,1009,30,SE,33,NA,NA
12855,2014,7,18,20,2,19,11,16,25,79.11,1009,29,SE,39,NA,NA
12856,2014,7,18,21,2,17,12,15,25,79.11,1010,29,SE,45,NA,NA
12857,2014,7,18,22,2,18,9,9,25,79.11,1010,29,SE,51,NA,NA
12858,2014,7,18,23,2,15,4,10,25,83.82,1010,28,SE,56,NA,NA
12859,2014,7,19,0,2,NA,2,14,25,83.82,1010,28,SE,62,NA,NA
12860,2014,7,19,1,2,16,3,13,25,83.82,1010,28,SE,67,NA,NA
12861,2014,7,19,2,2,14,NA,9,25,83.82,1009,28,SE,72,NA,NA
12862,2014,7,19,3,2,16,NA,11,25,83.82,1009,28,SE,75,NA,NA
12863,2014,7,19,4,2,14,4,11,25,83.82,1009,28,SE,79,NA,NA
12864,2014,7,19,5,2,17,9,15,25,83.82,1010,28,SE,83,NA,NA
12865,2014,7,19,6,2,18,8,16,25,83.82,1010,28,SE,86,NA,NA
12866,2014,7,19,7,2,NA,8,NA,25,83.82,1011,28,SE,90,NA,NA
12867,2014,7,19,8,2,21,11,21,25,79.11,1011,29,SE,94,NA,NA
12868,2014,7,19,9,2,25,20,20,25,74.69,1011,30,SE,98,NA,NA
12869,2014,7,19,10,2,26,12,20,25,70.54,1011,31,SE,103,NA,NA
12870,2014,7,19,11,2,32,19,26,25,66.66,1011,32,SW,5,NA,NA
12871,2014,7,19,12,2,35,24,23,25,66.66,1010,32,SW,10,NA,NA
12872,2014,7,19,13,2,30,22,19,25,56.38,1010,35,SW,15,NA,NA
12873,2014,7,19,14,2,30,23,23,25,63.01,1010,33,SE,3,NA,NA
12874,2014,7,19,15,2,35,33,35,25,59.59,1010,34,SW,4,NA,NA
12875,2014,7,19,16,2,43,40,35,25,59.59,1009,34,SE,3,NA,NA
12876,2014,7,19,17,2,43,33,36,25,63.01,1009,33,SE,8,NA,NA
12877,2014,7,19,18,2,42,25,29,25,66.66,1009,32,SE,12,NA,NA
12878,2014,7,19,19,2,33,15,27,25,70.54,1009,31,SE,17,NA,NA
12879,2014,7,19,20,2,25,17,17,25,74.69,1010,30,SE,21,NA,NA
12880,2014,7,19,21,2,28,20,26,25,74.69,1011,30,SE,24,NA,NA
12881,2014,7,19,22,2,27,16,27,25,79.11,1011,29,SE,28,NA,NA
12882,2014,7,19,23,2,21,16,23,25,79.11,1010,29,SE,32,NA,NA
12883,2014,7,20,0,2,20,16,NA,25,83.82,1010,28,SE,36,NA,NA
12884,2014,7,20,1,2,17,10,21,25,83.82,1010,28,SE,40,NA,NA
12885,2014,7,20,2,2,20,16,16,25,88.86,1010,27,SE,43,NA,NA
12886,2014,7,20,3,2,19,13,17,25,88.86,1009,27,SE,46,NA,NA
12887,2014,7,20,4,2,21,13,20,25,88.86,1010,27,SE,49,NA,NA
12888,2014,7,20,5,2,16,11,19,25,88.86,1010,27,SE,52,NA,NA
12889,2014,7,20,6,2,22,9,22,25,88.86,1010,27,SE,55,NA,NA
12890,2014,7,20,7,2,23,12,25,26,83.94,1010,29,SE,57,NA,NA
12891,2014,7,20,8,2,32,21,24,25,74.69,1010,30,SW,3,NA,NA
12892,2014,7,20,9,2,36,27,32,26,74.85,1010,31,SE,2,NA,NA
12893,2014,7,20,10,2,37,31,31,26,70.73,1010,32,SW,2,NA,NA
12894,2014,7,20,11,2,36,29,36,25,63.01,1010,33,SW,5,NA,NA
12895,2014,7,20,12,2,40,23,37,25,56.38,1009,35,SE,2,NA,NA
12896,2014,7,20,13,2,33,23,31,25,53.36,1008,36,SW,3,NA,NA
12897,2014,7,20,14,2,31,24,27,24,50.27,1008,36,SE,3,NA,NA
12898,2014,7,20,15,2,28,24,21,24,50.27,1007,36,SE,7,NA,NA
12899,2014,7,20,16,2,33,17,20,24,53.11,1007,35,SE,11,NA,NA
12900,2014,7,20,17,2,26,21,23,24,53.11,1007,35,SE,16,NA,NA
12901,2014,7,20,18,2,30,25,19,25,63.01,1007,33,SE,21,NA,NA
12902,2014,7,20,19,2,28,25,24,25,66.66,1008,32,SE,25,NA,NA
12903,2014,7,20,20,2,26,17,19,25,70.54,1008,31,SE,29,NA,NA
12904,2014,7,20,21,2,20,18,20,25,74.69,1008,30,SE,34,NA,NA
12905,2014,7,20,22,2,22,9,21,25,79.11,1008,29,SE,39,NA,NA
12906,2014,7,20,23,2,15,8,16,25,83.82,1008,28,SE,44,NA,NA
12907,2014,7,21,0,2,NA,7,15,25,83.82,1008,28,SE,49,NA,NA
12908,2014,7,21,1,2,17,6,12,25,83.82,1007,28,SE,53,NA,NA
12909,2014,7,21,2,2,13,17,8,25,83.82,1007,28,SE,56,NA,NA
12910,2014,7,21,3,2,14,6,9,25,88.86,1006,27,SE,59,NA,NA
12911,2014,7,21,4,2,15,3,13,25,88.86,1007,27,SE,62,NA,NA
12912,2014,7,21,5,2,13,6,16,25,88.86,1007,27,SE,66,NA,NA
12913,2014,7,21,6,2,18,11,15,25,88.86,1007,27,SE,70,NA,NA
12914,2014,7,21,7,2,15,12,15,25,83.82,1007,28,SE,74,NA,NA
12915,2014,7,21,8,2,24,13,22,25,79.11,1008,29,SE,78,NA,NA
12916,2014,7,21,9,2,26,13,29,26,74.85,1007,31,SW,4,NA,NA
12917,2014,7,21,10,2,27,23,25,25,66.66,1007,32,SE,4,NA,NA
12918,2014,7,21,11,2,27,23,28,25,63.01,1007,33,SW,4,NA,NA
12919,2014,7,21,12,2,34,21,28,25,63.01,1007,33,SE,3,NA,NA
12920,2014,7,21,13,2,27,21,23,25,59.59,1006,34,SE,7,NA,NA
12921,2014,7,21,14,2,26,18,24,23,52.86,1005,34,SE,12,NA,NA
12922,2014,7,21,15,2,23,22,21,23,52.86,1005,34,SE,16,NA,NA
12923,2014,7,21,16,2,27,19,22,24,56.14,1005,34,SE,20,NA,NA
12924,2014,7,21,17,2,26,24,20,24,56.14,1005,34,SE,24,NA,NA
12925,2014,7,21,18,2,27,13,18,25,66.66,1005,32,SE,30,NA,NA
12926,2014,7,21,19,2,24,23,17,25,70.54,1005,31,SE,35,NA,NA
12927,2014,7,21,20,2,26,13,18,25,74.69,1006,30,SE,40,NA,NA
12928,2014,7,21,21,2,17,13,12,24,74.52,1006,29,SE,45,NA,NA
12929,2014,7,21,22,2,14,11,9,24,74.52,1006,29,SE,50,NA,NA
12930,2014,7,21,23,2,14,10,18,24,74.52,1007,29,SE,55,NA,NA
12931,2014,7,22,0,2,15,7,NA,24,78.97,1006,28,SE,61,NA,NA
12932,2014,7,22,1,2,12,8,22,25,83.82,1005,28,SE,67,NA,NA
12933,2014,7,22,2,2,13,8,14,25,83.82,1005,28,SE,71,NA,NA
12934,2014,7,22,3,2,8,6,10,25,83.82,1005,28,SE,76,NA,NA
12935,2014,7,22,4,2,10,10,14,25,88.86,1005,27,SE,80,NA,NA
12936,2014,7,22,5,2,17,9,12,25,88.86,1006,27,SE,84,NA,NA
12937,2014,7,22,6,2,20,19,16,25,83.82,1005,28,SE,88,NA,NA
12938,2014,7,22,7,2,19,6,15,25,79.11,1006,29,SE,93,NA,NA
12939,2014,7,22,8,2,NA,8,16,25,74.69,1006,30,SE,98,NA,NA
12940,2014,7,22,9,2,19,9,17,25,66.66,1006,32,SE,102,NA,NA
12941,2014,7,22,10,2,25,7,22,25,66.66,1006,32,SE,107,NA,NA
12942,2014,7,22,11,2,26,8,17,25,63.01,1006,33,SE,112,NA,NA
12943,2014,7,22,12,2,31,20,25,25,59.59,1005,34,SW,6,NA,NA
12944,2014,7,22,13,2,32,24,23,25,56.38,1005,35,SW,12,NA,NA
12945,2014,7,22,14,2,29,23,23,23,50.01,1004,35,SW,16,NA,NA
12946,2014,7,22,15,2,26,17,23,24,53.11,1004,35,SE,4,NA,NA
12947,2014,7,22,16,2,27,26,23,22,47.07,1003,35,SE,9,NA,NA
12948,2014,7,22,17,2,27,15,18,24,56.14,1003,34,SE,15,NA,NA
12949,2014,7,22,18,2,25,14,19,24,62.79,1004,32,SE,22,NA,NA
12950,2014,7,22,19,2,24,18,14,24,66.45,1005,31,SE,29,NA,NA
12951,2014,7,22,20,2,15,5,14,24,70.36,1005,30,SE,35,NA,NA
12952,2014,7,22,21,2,12,9,10,24,74.52,1005,29,SE,40,NA,NA
12953,2014,7,22,22,2,15,9,12,25,79.11,1005,29,SE,46,NA,NA
12954,2014,7,22,23,2,12,4,8,25,79.11,1005,29,SE,52,NA,NA
12955,2014,7,23,0,2,NA,1,11,25,83.82,1005,28,SE,57,NA,NA
12956,2014,7,23,1,2,NA,1,7,25,83.82,1004,28,SE,62,NA,NA
12957,2014,7,23,2,2,12,7,11,26,88.94,1004,28,SE,66,NA,NA
12958,2014,7,23,3,2,12,8,10,26,88.94,1004,28,SE,70,NA,NA
12959,2014,7,23,4,2,11,5,10,26,88.94,1004,28,SE,74,NA,NA
12960,2014,7,23,5,2,12,4,10,26,88.94,1004,28,SE,78,NA,NA
12961,2014,7,23,6,2,16,4,16,26,83.94,1004,29,SE,81,NA,NA
12962,2014,7,23,7,2,13,3,NA,26,79.25,1005,30,SE,86,NA,NA
12963,2014,7,23,8,2,16,5,17,26,79.25,1004,30,SE,92,NA,NA
12964,2014,7,23,9,2,17,10,16,26,70.73,1004,32,SE,97,NA,NA
12965,2014,7,23,10,2,19,13,15,25,66.66,1004,32,SE,104,NA,NA
12966,2014,7,23,11,2,19,14,13,25,59.59,1004,34,SE,110,NA,NA
12967,2014,7,23,12,2,21,16,11,25,59.59,1003,34,SE,117,NA,NA
12968,2014,7,23,13,2,22,11,13,25,59.59,1003,34,SE,123,NA,NA
12969,2014,7,23,14,2,25,21,19,25,56.38,1002,35,SW,7,NA,NA
12970,2014,7,23,15,2,26,15,23,25,59.59,1002,34,SE,8,NA,NA
12971,2014,7,23,16,2,25,17,24,26,63.23,1002,34,SE,15,NA,NA
12972,2014,7,23,17,2,24,17,22,25,63.01,1001,33,SE,22,NA,NA
12973,2014,7,23,18,2,24,25,18,26,70.73,1002,32,SE,28,NA,NA
12974,2014,7,23,19,2,23,20,25,25,70.54,1002,31,SE,34,NA,NA
12975,2014,7,23,20,2,22,15,25,26,74.85,1003,31,SE,40,NA,NA
12976,2014,7,23,21,2,25,17,25,26,79.25,1003,30,SE,46,NA,NA
12977,2014,7,23,22,2,21,19,23,26,79.25,1003,30,SE,52,NA,NA
