No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
12163,2014,5,22,18,1,45,60,98,18,65.19,1003,25,SE,4,0,0
12164,2014,5,22,19,1,42,53,87,17,64.98,1003,24,SE,7,2.3,2.3
12165,2014,5,22,20,1,27,50,70,18,73.5,1004,23,SE,10,6,8.3
12166,2014,5,22,21,1,18,48,60,18,78.09,1005,22,NE,2,3.9,12.2
12167,2014,5,22,22,1,40,44,45,18,78.09,1006,22,SE,2,1.7,13.9
12168,2014,5,22,23,1,50,37,39,18,78.09,1006,22,cv,1,1.5,15.4
12169,2014,5,23,0,1,71,50,114,18,83.01,1006,21,cv,2,0.5,15.9
12170,2014,5,23,1,1,87,100,134,19,88.37,1005,21,cv,3,0.2,16.1
12171,2014,5,23,2,1,99,NA,125,19,88.37,1005,21,cv,4,0,0
12172,2014,5,23,3,1,86,97,120,19,88.37,1005,21,cv,5,0.2,0.2
12173,2014,5,23,4,1,75,95,100,19,88.37,1005,21,cv,6,0.1,0.3
12174,2014,5,23,5,1,82,98,98,19,93.98,1005,20,NW,2,0,0
12175,2014,5,23,6,1,78,80,88,19,93.98,1005,20,NW,4,0.6,0.6
12176,2014,5,23,7,1,63,69,109,19,93.98,1005,20,cv,1,0,0
12177,2014,5,23,8,1,67,67,82,19,93.98,1006,20,NW,2,0,0
12178,2014,5,23,9,1,80,71,100,19,88.37,1006,21,NW,4,0,0
12179,2014,5,23,10,1,90,76,102,19,83.13,1006,22,cv,1,0,0
12180,2014,5,23,11,1,92,83,107,19,73.67,1006,24,SE,2,0,0
12181,2014,5,23,12,1,105,83,119,18,73.5,1006,23,cv,1,0,0
12182,2014,5,23,13,1,90,69,96,18,69.2,1005,24,cv,1,0,0
12183,2014,5,23,14,1,86,63,77,18,65.19,1005,25,cv,3,0,0
12184,2014,5,23,15,1,83,52,77,18,69.2,1005,24,cv,4,0,0
12185,2014,5,23,16,1,73,42,66,18,61.44,1004,26,cv,6,0.2,0.2
12186,2014,5,23,17,1,71,43,68,18,61.44,1004,26,SW,2,0.1,0.3
12187,2014,5,23,18,1,66,44,77,19,69.4,1005,25,NW,2,0,0
12188,2014,5,23,19,1,59,41,74,19,78.24,1005,23,NW,5,0,0
12189,2014,5,23,20,1,49,42,64,19,78.24,1007,23,NW,7,0,0
12190,2014,5,23,21,1,43,41,69,19,78.24,1008,23,NW,8,0,0
12191,2014,5,23,22,1,44,35,59,19,78.24,1009,23,cv,1,0,0
12192,2014,5,23,23,1,39,35,48,19,78.24,1010,23,NW,1,0,0
12193,2014,5,24,0,1,32,35,44,19,73.67,1010,24,SW,2,0,0
12194,2014,5,24,1,1,31,33,45,19,78.24,1010,23,cv,1,0,0
12195,2014,5,24,2,1,43,37,46,19,83.13,1009,22,cv,2,0,0
12196,2014,5,24,3,1,58,38,47,19,83.13,1009,22,cv,3,0,0
12197,2014,5,24,4,1,57,36,73,19,83.13,1009,22,cv,3,0,0
12198,2014,5,24,5,1,58,40,52,19,83.13,1009,22,cv,3,0,0
12199,2014,5,24,6,1,61,66,62,19,88.37,1009,21,SW,1,0,0
12200,2014,5,24,7,1,68,58,79,19,88.37,1009,21,cv,1,0,0
12201,2014,5,24,8,1,76,62,106,19,78.24,1010,23,SW,2,0,0
12202,2014,5,24,9,1,62,54,72,19,69.4,1010,25,cv,0,0,0
12203,2014,5,24,10,1,66,46,71,19,65.41,1010,26,cv,0,0,0
12204,2014,5,24,11,1,74,48,74,19,65.41,1010,26,cv,0,0,0
12205,2014,5,24,12,1,85,53,67,20,61.9,1010,28,cv,1,0,0
12206,2014,5,24,13,1,72,49,85,19,54.9,1009,29,NW,2,0,0
12207,2014,5,24,14,1,44,40,59,18,48.69,1009,30,cv,1,0,0
12208,2014,5,24,15,1,33,28,50,17,45.72,1008,30,cv,2,0,0
12209,2014,5,24,16,1,30,29,46,16,42.9,1008,30,NE,2,0,0
12210,2014,5,24,17,1,41,23,49,18,48.69,1008,30,SE,3,0,0
12211,2014,5,24,18,1,42,20,52,18,51.57,1008,29,NE,2,0,0
12212,2014,5,24,19,1,39,17,55,17,51.31,1008,28,NE,4,0,0
12213,2014,5,24,20,1,65,22,51,19,61.67,1009,27,cv,0,0,0
12214,2014,5,24,21,1,48,27,56,19,61.67,1010,27,cv,1,0,0
12215,2014,5,24,22,1,30,34,95,20,69.6,1011,26,cv,1,0,0
12216,2014,5,24,23,1,22,48,72,20,69.6,1012,26,NW,1,2.2,2.2
12217,2014,5,25,0,1,16,42,56,20,83.25,1013,23,NW,4,1.5,3.7
12218,2014,5,25,1,1,12,30,46,20,83.25,1013,23,NW,7,0.7,4.4
12219,2014,5,25,2,1,10,26,34,20,88.45,1013,22,NW,9,0.1,4.5
12220,2014,5,25,3,1,10,25,39,19,88.37,1013,21,cv,0,0.3,4.8
12221,2014,5,25,4,1,11,29,41,19,88.37,1013,21,cv,1,0.1,4.9
12222,2014,5,25,5,1,13,31,45,19,88.37,1013,21,cv,1,0,0
12223,2014,5,25,6,1,13,32,57,18,78.09,1014,22,NW,3,0,0
12224,2014,5,25,7,1,24,42,65,17,77.94,1014,21,NE,5,0,0
12225,2014,5,25,8,1,33,59,91,17,77.94,1016,21,NE,9,0,0
12226,2014,5,25,9,1,41,64,94,17,82.89,1017,20,NW,2,0.1,0.1
12227,2014,5,25,10,1,46,68,90,16,77.79,1017,20,NW,4,0,0
12228,2014,5,25,11,1,55,76,95,13,56.69,1018,22,NE,6,0,0
12229,2014,5,25,12,1,61,80,89,13,53.36,1018,23,NE,10,0,0
12230,2014,5,25,13,1,65,81,97,14,56.95,1018,23,cv,1,0,0
12231,2014,5,25,14,1,69,89,93,14,56.95,1018,23,NW,2,0,0
12232,2014,5,25,15,1,70,91,97,13,53.36,1017,23,NW,4,0,0
12233,2014,5,25,16,1,71,90,93,11,44.04,1017,24,cv,1,0,0
12234,2014,5,25,17,1,73,91,95,12,49.97,1017,23,NW,2,0,0
12235,2014,5,25,18,1,77,91,94,12,49.97,1016,23,cv,1,0,0
12236,2014,5,25,19,1,80,94,102,15,64.54,1017,22,SW,2,0,0
12237,2014,5,25,20,1,72,97,98,16,68.81,1017,22,SW,5,0,0
12238,2014,5,25,21,1,44,58,59,15,68.61,1018,21,SW,7,0,0
12239,2014,5,25,22,1,39,50,48,15,68.61,1019,21,SW,10,0,0
12240,2014,5,25,23,1,39,49,47,14,68.4,1020,20,SW,13,0,0
12241,2014,5,26,0,1,40,43,47,14,68.4,1020,20,cv,1,0,0
12242,2014,5,26,1,1,38,39,45,15,72.96,1019,20,cv,1,0,0
12243,2014,5,26,2,1,36,40,46,14,72.78,1018,19,SW,2,0,0
12244,2014,5,26,3,1,34,42,51,14,72.78,1017,19,cv,1,0,0
12245,2014,5,26,4,1,34,46,44,15,77.64,1017,19,SW,1,0,0
12246,2014,5,26,5,1,36,57,49,14,72.78,1017,19,cv,1,0,0
12247,2014,5,26,6,1,42,61,46,15,77.64,1017,19,SE,2,0,0
12248,2014,5,26,7,1,50,62,65,15,77.64,1018,19,cv,1,0,0
12249,2014,5,26,8,1,53,63,71,14,64.32,1018,21,cv,2,0,0
12250,2014,5,26,9,1,53,65,69,14,60.51,1019,22,cv,3,0,0
12251,2014,5,26,10,1,52,67,74,12,53.1,1019,22,SW,2,0,0
12252,2014,5,26,11,1,55,61,65,12,41.78,1018,26,cv,1,0,0
12253,2014,5,26,12,1,48,65,71,11,39.1,1018,26,cv,2,0,0
12254,2014,5,26,13,1,49,61,64,12,39.39,1017,27,cv,3,0,0
12255,2014,5,26,14,1,49,58,62,9,30.42,1016,28,cv,5,0,0
12256,2014,5,26,15,1,48,57,55,11,32.82,1014,29,cv,7,0,0
12257,2014,5,26,16,1,46,56,57,5,21.82,1013,29,cv,8,0,0
12258,2014,5,26,17,1,46,55,57,7,23.66,1013,30,cv,9,0,0
12259,2014,5,26,18,1,50,64,61,8,28.43,1012,28,SW,2,0,0
12260,2014,5,26,19,1,59,73,72,11,36.87,1013,27,SW,6,0,0
12261,2014,5,26,20,1,66,74,86,12,47.05,1014,24,SW,8,0,0
12262,2014,5,26,21,1,68,77,86,14,53.62,1015,24,SW,10,0,0
12263,2014,5,26,22,1,68,77,85,13,53.36,1015,23,SW,12,0,0
12264,2014,5,26,23,1,69,77,93,14,60.51,1016,22,SW,14,0,0
12265,2014,5,27,0,1,67,75,80,14,60.51,1016,22,SE,2,0,0
12266,2014,5,27,1,1,63,75,81,14,60.51,1015,22,SE,4,0,0
12267,2014,5,27,2,1,63,73,78,15,68.61,1015,21,SE,5,0,0
12268,2014,5,27,3,1,66,74,86,15,68.61,1015,21,SW,1,0,0
12269,2014,5,27,4,1,70,74,83,15,68.61,1014,21,cv,0,0,0
12270,2014,5,27,5,1,78,81,88,15,68.61,1014,21,cv,0,0,0
12271,2014,5,27,6,1,71,84,90,16,73.14,1015,21,cv,0,0,0
12272,2014,5,27,7,1,75,88,96,16,77.79,1015,20,cv,1,0,0
12273,2014,5,27,8,1,85,94,103,16,73.14,1015,21,SW,2,0,0
12274,2014,5,27,9,1,91,92,115,17,77.94,1016,21,SW,4,0,0
12275,2014,5,27,10,1,93,105,123,16,68.81,1015,22,SW,7,0,0
12276,2014,5,27,11,1,88,107,119,14,56.95,1015,23,SW,10,0,0
12277,2014,5,27,12,1,105,111,122,16,57.44,1014,25,SE,3,0,0
12278,2014,5,27,13,1,95,106,108,14,50.51,1014,25,cv,1,0,0
12279,2014,5,27,14,1,92,83,110,14,50.51,1013,25,SW,2,0,0
12280,2014,5,27,15,1,89,69,80,14,44.89,1012,27,cv,1,0,0
12281,2014,5,27,16,1,71,62,72,13,39.67,1011,28,cv,3,0,0
12282,2014,5,27,17,1,51,67,79,12,37.16,1011,28,cv,4,0,0
12283,2014,5,27,18,1,50,63,81,13,42.06,1010,27,cv,5,0,0
12284,2014,5,27,19,1,50,63,67,12,39.39,1010,27,cv,6,0,0
12285,2014,5,27,20,1,NA,69,87,14,50.51,1011,25,SW,1,0,0
12286,2014,5,27,21,1,NA,NA,97,15,64.54,1011,22,cv,1,0,0
12287,2014,5,27,22,1,81,NA,87,15,60.74,1012,23,cv,1,0,0
12288,2014,5,27,23,1,81,81,88,15,60.74,1012,23,cv,1,0,0
12289,2014,5,28,0,1,55,87,90,15,60.74,1012,23,cv,1,0,0
12290,2014,5,28,1,1,59,99,97,15,57.2,1012,24,SE,2,0,0
12291,2014,5,28,2,1,62,97,99,16,68.81,1011,22,cv,0,0,0
12292,2014,5,28,3,1,65,95,101,15,68.61,1011,21,cv,0,0,0
12293,2014,5,28,4,1,72,101,101,16,73.14,1011,21,cv,0,0,0
12294,2014,5,28,5,1,73,103,109,17,77.94,1010,21,cv,1,0,0
12295,2014,5,28,6,1,76,100,101,16,73.14,1010,21,cv,1,0,0
12296,2014,5,28,7,1,112,119,101,17,77.94,1011,21,cv,1,0,0
12297,2014,5,28,8,1,119,132,139,16,64.76,1012,23,cv,1,0,0
12298,2014,5,28,9,1,95,132,145,15,53.88,1012,25,cv,1,0,0
12299,2014,5,28,10,1,89,119,114,14,47.61,1012,26,cv,2,0,0
12300,2014,5,28,11,1,105,108,114,16,51.05,1012,27,cv,3,0,0
12301,2014,5,28,12,1,113,123,123,16,51.05,1012,27,NE,2,0,0
12302,2014,5,28,13,1,111,114,128,16,51.05,1011,27,NE,5,0,0
12303,2014,5,28,14,1,108,99,127,15,42.62,1010,29,cv,1,0,0
12304,2014,5,28,15,1,106,87,109,15,42.62,1009,29,cv,2,0,0
12305,2014,5,28,16,1,89,85,100,15,42.62,1008,29,cv,3,0,0
12306,2014,5,28,17,1,74,83,99,13,35.35,1008,30,SE,2,0,0
12307,2014,5,28,18,1,78,81,109,14,39.96,1007,29,SW,2,0,0
12308,2014,5,28,19,1,85,74,101,15,47.88,1008,27,SW,3,0,0
12309,2014,5,28,20,1,103,74,93,15,47.88,1008,27,cv,1,0,0
12310,2014,5,28,21,1,67,76,97,15,50.78,1009,26,SE,2,0,0
12311,2014,5,28,22,1,38,58,71,15,60.74,1010,23,NW,2,0.3,0.3
12312,2014,5,28,23,1,46,69,82,16,64.76,1011,23,cv,1,0,0
12313,2014,5,29,0,1,60,82,83,16,68.81,1011,22,cv,2,0,0
12314,2014,5,29,1,1,67,100,97,17,73.32,1011,22,SW,3,0.1,0.1
12315,2014,5,29,2,1,76,110,109,17,77.94,1010,21,SW,5,0.2,0.3
12316,2014,5,29,3,1,71,111,111,18,83.01,1010,21,SW,8,0,0
12317,2014,5,29,4,1,67,107,101,18,88.28,1009,20,cv,0,0,0
12318,2014,5,29,5,1,71,102,101,18,88.28,1009,20,cv,0,0,0
12319,2014,5,29,6,1,78,98,114,18,88.28,1009,20,SW,2,0,0
12320,2014,5,29,7,1,87,98,125,18,83.01,1009,21,cv,1,0,0
12321,2014,5,29,8,1,82,114,132,18,83.01,1010,21,SW,2,0,0
12322,2014,5,29,9,1,78,116,129,18,83.01,1010,21,SW,4,0,0
12323,2014,5,29,10,1,73,118,132,18,78.09,1011,22,cv,1,0,0
12324,2014,5,29,11,1,68,124,120,18,69.2,1010,24,cv,1,0,0
12325,2014,5,29,12,1,47,99,96,16,57.44,1010,25,SW,2,0,0
12326,2014,5,29,13,1,57,49,69,15,50.78,1010,26,SW,4,0,0
12327,2014,5,29,14,1,32,27,41,10,30.71,1009,29,cv,3,0,0
12328,2014,5,29,15,1,38,25,37,10,28.99,1008,30,SE,3,0,0
12329,2014,5,29,16,1,32,27,36,9,27.11,1008,30,cv,3,0,0
12330,2014,5,29,17,1,34,33,49,10,28.99,1007,30,SE,2,0,0
12331,2014,5,29,18,1,41,33,51,14,39.96,1007,29,SW,2,0,0
12332,2014,5,29,19,1,45,39,58,14,42.34,1007,28,cv,1,0,0
12333,2014,5,29,20,1,54,39,62,12,39.39,1007,27,cv,1,0,0
12334,2014,5,29,21,1,50,42,67,14,50.51,1007,25,cv,1,0,0
12335,2014,5,29,22,1,55,55,71,16,64.76,1008,23,cv,1,0,0
12336,2014,5,29,23,1,66,57,79,16,60.98,1008,24,SW,1,0,0
12337,2014,5,30,0,1,65,59,69,15,60.74,1009,23,cv,0,0,0
12338,2014,5,30,1,1,78,63,68,15,60.74,1008,23,cv,0,0,0
12339,2014,5,30,2,1,NA,61,70,17,69.01,1007,23,cv,0,0,0
12340,2014,5,30,3,1,NA,66,82,17,69.01,1007,23,cv,0,0,0
12341,2014,5,30,4,1,NA,73,75,17,73.32,1007,22,SW,1,0,0
12342,2014,5,30,5,1,NA,78,81,16,68.81,1007,22,SW,2,0,0
12343,2014,5,30,6,1,NA,87,84,17,73.32,1007,22,cv,0,0,0
12344,2014,5,30,7,1,NA,110,110,17,73.32,1007,22,cv,1,0,0
12345,2014,5,30,8,1,108,131,139,17,69.01,1008,23,cv,1,0,0
12346,2014,5,30,9,1,121,155,149,17,61.21,1008,25,SW,2,0,0
12347,2014,5,30,10,1,112,118,116,16,51.05,1008,27,cv,1,0,0
12348,2014,5,30,11,1,96,84,71,14,37.73,1008,30,SE,2,0,0
12349,2014,5,30,12,1,74,72,72,13,33.39,1007,31,SW,3,0,0
12350,2014,5,30,13,1,65,72,75,13,33.39,1006,31,cv,1,0,0
12351,2014,5,30,14,1,64,69,72,13,33.39,1005,31,cv,3,0,0
12352,2014,5,30,15,1,63,81,72,10,24.46,1005,33,NE,2,0,0
12353,2014,5,30,16,1,70,85,81,12,27.93,1004,33,cv,2,0,0
12354,2014,5,30,17,1,75,84,80,14,33.67,1003,32,cv,3,0,0
12355,2014,5,30,18,1,74,79,96,14,35.63,1003,31,SW,2,0,0
12356,2014,5,30,19,1,70,77,91,14,39.96,1003,29,SW,4,0,0
12357,2014,5,30,20,1,66,77,92,16,48.15,1004,28,SW,6,0,0
12358,2014,5,30,21,1,66,77,86,17,51.31,1005,28,SW,8,0,0
12359,2014,5,30,22,1,72,61,92,17,57.69,1006,26,NW,2,0,0
12360,2014,5,30,23,1,76,78,93,16,54.14,1007,26,SW,3,0,0
12361,2014,5,31,0,1,83,79,93,16,54.14,1007,26,SW,5,0,0
12362,2014,5,31,1,1,89,84,99,17,57.69,1007,26,SW,7,0,0
12363,2014,5,31,2,1,100,98,107,17,61.21,1007,25,NW,2,0,0
12364,2014,5,31,3,1,100,107,110,18,69.2,1006,24,cv,1,0,0
12365,2014,5,31,4,1,101,110,116,18,73.5,1006,23,cv,2,0,0
12366,2014,5,31,5,1,97,114,105,18,73.5,1005,23,NW,1,0,0
12367,2014,5,31,6,1,89,128,109,17,69.01,1005,23,cv,1,0,0
12368,2014,5,31,7,1,92,139,111,18,73.5,1005,23,SW,1,0,0
12369,2014,5,31,8,1,105,134,128,18,69.2,1005,24,SW,3,0,0
12370,2014,5,31,9,1,99,120,118,17,57.69,1005,26,SW,5,0,0
12371,2014,5,31,10,1,84,113,112,17,51.31,1005,28,SE,2,0,0
12372,2014,5,31,11,1,94,103,97,17,45.72,1005,30,cv,1,0,0
12373,2014,5,31,12,1,99,85,103,16,42.9,1005,30,cv,2,0,0
12374,2014,5,31,13,1,100,85,88,15,38.01,1004,31,cv,3,0,0
12375,2014,5,31,14,1,80,91,82,14,33.67,1003,32,cv,5,0,0
12376,2014,5,31,15,1,80,102,95,15,33.95,1002,33,cv,7,0,0
12377,2014,5,31,16,1,87,100,97,16,38.29,1002,32,NE,2,0,0
12378,2014,5,31,17,1,90,100,99,15,33.95,1001,33,cv,0,0,0
12379,2014,5,31,18,1,97,89,108,15,33.95,1001,33,cv,2,0,0
12380,2014,5,31,19,1,123,81,101,15,38.01,1002,31,cv,3,0,0
12381,2014,5,31,20,1,124,99,130,17,45.72,1003,30,cv,4,0,0
12382,2014,5,31,21,1,122,126,148,17,45.72,1004,30,cv,5,0,0
12383,2014,5,31,22,1,127,130,148,17,48.42,1005,29,cv,6,0,0
12384,2014,5,31,23,1,NA,NA,NA,18,57.93,1005,27,cv,7,0,0
12385,2014,6,1,0,2,101,67,81,17,48.42,1005,29,cv,9,0,0
12386,2014,6,1,1,2,68,54,77,18,57.93,1005,27,SW,2,0,0
12387,2014,6,1,2,2,77,58,70,17,51.31,1005,28,SE,3,0,0
12388,2014,6,1,3,2,120,115,102,20,69.6,1004,26,cv,1,NA,NA
12389,2014,6,1,4,2,136,141,160,20,73.84,1004,25,cv,2,0,0
12390,2014,6,1,5,2,137,148,134,20,78.39,1004,24,cv,2,0,0
12391,2014,6,1,6,2,127,144,145,20,78.39,1004,24,SW,1,0,0
12392,2014,6,1,7,2,137,143,137,20,73.84,1005,25,cv,0,0,0
12393,2014,6,1,8,2,127,152,142,20,73.84,1005,25,cv,1,0,0
12394,2014,6,1,9,2,105,143,126,19,61.67,1006,27,cv,1,0,0
12395,2014,6,1,10,2,101,120,113,19,54.9,1006,29,cv,3,0,0
12396,2014,6,1,11,2,103,117,109,20,55.15,1006,30,cv,4,0,0
12397,2014,6,1,12,2,110,123,113,17,40.8,1005,32,SE,3,0,0
12398,2014,6,1,13,2,97,103,102,18,41.08,1004,33,SW,2,0,0
12399,2014,6,1,14,2,86,98,95,16,36.2,1004,33,SW,5,0,0
12400,2014,6,1,15,2,84,103,110,16,34.23,1003,34,cv,1,0,0
12401,2014,6,1,16,2,89,99,103,18,38.85,1003,34,SW,2,0,0
12402,2014,6,1,17,2,91,98,110,17,36.48,1002,34,SW,4,0,0
12403,2014,6,1,18,2,90,100,104,17,36.48,1001,34,cv,1,0,0
12404,2014,6,1,19,2,93,98,102,18,43.46,1001,32,cv,2,0,0
12405,2014,6,1,20,2,90,99,102,18,45.99,1002,31,SW,2,0,0
12406,2014,6,1,21,2,94,102,103,20,55.15,1002,30,cv,1,0,0
12407,2014,6,1,22,2,105,97,118,21,58.65,1003,30,SW,1,0,0
12408,2014,6,1,23,2,102,94,113,20,58.42,1004,29,cv,0,0,0
12409,2014,6,2,0,2,108,95,118,20,65.62,1004,27,cv,0,0,0
12410,2014,6,2,1,2,110,104,132,20,65.62,1004,27,cv,0,0,0
12411,2014,6,2,2,2,97,93,101,21,69.79,1004,27,cv,1,0,0
12412,2014,6,2,3,2,97,83,87,20,65.62,1004,27,cv,1,0,0
12413,2014,6,2,4,2,74,78,86,20,73.84,1003,25,cv,1,0,0
12414,2014,6,2,5,2,92,79,85,20,73.84,1003,25,SW,1,NA,NA
12415,2014,6,2,6,2,164,98,88,20,69.6,1003,26,SW,2,NA,NA
12416,2014,6,2,7,2,164,109,139,21,78.53,1004,25,cv,0,0,0
12417,2014,6,2,8,2,147,149,151,22,74.19,1004,27,cv,0,0,0
12418,2014,6,2,9,2,131,212,158,21,65.83,1004,28,cv,0,NA,NA
12419,2014,6,2,10,2,134,189,164,21,65.83,1004,28,cv,0,NA,NA
12420,2014,6,2,11,2,158,212,199,20,58.42,1004,29,NW,1,NA,NA
12421,2014,6,2,12,2,142,226,227,21,62.13,1004,29,cv,1,NA,NA
12422,2014,6,2,13,2,138,241,191,21,62.13,1003,29,cv,2,NA,NA
12423,2014,6,2,14,2,118,184,149,20,55.15,1003,30,NW,3,NA,NA
12424,2014,6,2,15,2,103,142,131,20,55.15,1002,30,NW,5,NA,NA
12425,2014,6,2,16,2,93,158,113,19,48.96,1001,31,NW,7,NA,NA
12426,2014,6,2,17,2,95,130,127,20,52.09,1000,31,NW,9,NA,NA
12427,2014,6,2,18,2,99,97,128,19,51.83,1000,30,NW,11,0,0
12428,2014,6,2,19,2,93,100,128,20,55.15,1000,30,cv,1,0,0
12429,2014,6,2,20,2,107,112,143,20,55.15,1001,30,cv,2,0,0
12430,2014,6,2,21,2,113,117,148,20,58.42,1001,29,NW,1,0,0
12431,2014,6,2,22,2,113,120,156,20,61.9,1002,28,NW,2,0,0
12432,2014,6,2,23,2,118,129,173,20,61.9,1002,28,NW,3,0,0
12433,2014,6,3,0,2,127,135,175,20,61.9,1002,28,cv,0,0,0
12434,2014,6,3,1,2,134,132,169,21,65.83,1001,28,NW,1,0,0
12435,2014,6,3,2,2,150,132,172,21,65.83,1001,28,NW,2,0,0
12436,2014,6,3,3,2,132,104,152,21,69.79,1001,27,cv,1,1.4,1.4
12437,2014,6,3,4,2,77,68,131,21,65.83,1002,28,SE,4,1,2.4
12438,2014,6,3,5,2,45,51,89,22,83.48,1002,25,cv,1,0.4,2.8
12439,2014,6,3,6,2,31,35,57,22,88.62,1003,24,NW,2,1,3.8
12440,2014,6,3,7,2,17,20,33,23,88.7,1003,25,cv,0,2.7,6.5
12441,2014,6,3,8,2,10,22,15,22,83.48,1003,25,NE,4,2.1,8.6
12442,2014,6,3,9,2,8,25,29,22,88.62,1004,24,NE,7,2,10.6
12443,2014,6,3,10,2,6,18,27,22,88.62,1004,24,cv,1,3.1,13.7
12444,2014,6,3,11,2,6,29,34,22,88.62,1004,24,NE,3,0.9,14.6
12445,2014,6,3,12,2,11,21,30,22,88.62,1005,24,NE,7,0.7,15.3
12446,2014,6,3,13,2,27,14,22,22,88.62,1004,24,NW,3,0.2,15.5
12447,2014,6,3,14,2,41,22,40,21,88.54,1004,23,NW,5,0.4,15.9
12448,2014,6,3,15,2,42,32,45,22,94.12,1003,23,cv,1,0.4,16.3
12449,2014,6,3,16,2,43,44,67,22,88.62,1003,24,NW,2,0,0
12450,2014,6,3,17,2,15,40,80,22,88.62,1002,24,NW,4,0,0
12451,2014,6,3,18,2,33,30,61,22,88.62,1002,24,NW,6,0,0
12452,2014,6,3,19,2,30,36,65,22,88.62,1002,24,cv,1,0,0
12453,2014,6,3,20,2,34,40,82,21,83.37,1003,24,cv,2,0.6,0.6
12454,2014,6,3,21,2,32,40,69,21,88.54,1004,23,NW,2,1.7,2.3
12455,2014,6,3,22,2,32,34,59,22,94.12,1004,23,cv,1,1,3.3
12456,2014,6,3,23,2,33,29,54,21,88.54,1005,23,NW,3,0,0
12457,2014,6,4,0,2,26,31,65,21,88.54,1005,23,cv,1,0,0
12458,2014,6,4,1,2,20,29,54,21,88.54,1004,23,NW,2,1.1,1.1
12459,2014,6,4,2,2,20,21,36,21,88.54,1004,23,NW,4,0,0
12460,2014,6,4,3,2,19,25,37,21,88.54,1004,23,NW,6,0,0
12461,2014,6,4,4,2,27,32,59,21,88.54,1004,23,NW,8,0,0
12462,2014,6,4,5,2,31,38,59,21,88.54,1004,23,cv,1,15.3,15.3
12463,2014,6,4,6,2,28,33,61,21,88.54,1005,23,cv,2,1.9,17.2
12464,2014,6,4,7,2,12,19,28,21,88.54,1005,23,NW,2,9.6,26.8
12465,2014,6,4,8,2,18,19,42,21,88.54,1006,23,NE,4,14,40.8
12466,2014,6,4,9,2,14,14,18,21,88.54,1007,23,NW,6,5.9,46.7
12467,2014,6,4,10,2,13,11,22,20,88.45,1007,22,NE,8,1.3,48
12468,2014,6,4,11,2,12,11,21,18,78.09,1008,22,NE,16,0.5,48.5
12469,2014,6,4,12,2,12,7,30,17,73.32,1008,22,NE,24,0.5,49
12470,2014,6,4,13,2,14,9,29,17,73.32,1008,22,NE,29,0,0
12471,2014,6,4,14,2,17,9,29,17,69.01,1008,23,NE,31,0,0
12472,2014,6,4,15,2,17,12,27,16,54.14,1007,26,cv,1,0,0
12473,2014,6,4,16,2,19,15,35,15,50.78,1007,26,cv,2,0,0
12474,2014,6,4,17,2,23,15,41,19,65.41,1006,26,SW,2,0,0
12475,2014,6,4,18,2,25,22,50,18,65.19,1006,25,SW,6,0,0
12476,2014,6,4,19,2,26,24,52,18,69.2,1006,24,SW,9,0,0
12477,2014,6,4,20,2,25,24,46,19,73.67,1007,24,SW,11,0,0
12478,2014,6,4,21,2,29,27,38,19,78.24,1007,23,SW,13,0,0
12479,2014,6,4,22,2,27,40,55,19,78.24,1006,23,SE,1,0,0
12480,2014,6,4,23,2,30,38,53,19,83.13,1007,22,SW,2,0,0
12481,2014,6,5,0,2,29,32,49,18,78.09,1006,22,SE,2,0,0
12482,2014,6,5,1,2,37,36,42,19,83.13,1006,22,cv,1,0,0
12483,2014,6,5,2,2,32,34,41,19,83.13,1005,22,cv,2,0,0
12484,2014,6,5,3,2,29,28,39,19,88.37,1005,21,cv,2,0,0
12485,2014,6,5,4,2,31,25,40,19,88.37,1005,21,cv,2,0,0
12486,2014,6,5,5,2,35,26,43,19,88.37,1005,21,cv,3,0,0
12487,2014,6,5,6,2,38,30,42,19,88.37,1005,21,cv,3,0.9,0.9
12488,2014,6,5,7,2,49,36,53,19,88.37,1006,21,cv,4,0.1,1
12489,2014,6,5,8,2,47,42,65,20,88.45,1007,22,cv,5,0,0
12490,2014,6,5,9,2,51,42,69,21,88.54,1007,23,cv,6,0,0
12491,2014,6,5,10,2,59,50,79,20,83.25,1007,23,SE,2,0,0
12492,2014,6,5,11,2,70,66,88,21,83.37,1007,24,cv,1,0,0
12493,2014,6,5,12,2,69,66,90,19,65.41,1007,26,cv,2,0,0
12494,2014,6,5,13,2,46,42,68,18,54.65,1006,28,SW,2,0,0
12495,2014,6,5,14,2,51,25,51,18,48.69,1006,30,cv,1,0,0
12496,2014,6,5,15,2,46,25,47,18,51.57,1005,29,SW,2,0,0
12497,2014,6,5,16,2,46,42,64,18,48.69,1004,30,cv,1,0,0
12498,2014,6,5,17,2,51,47,73,16,45.44,1004,29,cv,3,0,0
12499,2014,6,5,18,2,57,49,68,19,58.17,1004,28,SW,3,0,0
12500,2014,6,5,19,2,39,49,69,19,61.67,1005,27,SW,6,0,0
12501,2014,6,5,20,2,43,46,51,19,61.67,1005,27,cv,2,0,0
12502,2014,6,5,21,2,43,39,61,19,69.4,1006,25,cv,3,0,0
12503,2014,6,5,22,2,47,45,61,20,73.84,1007,25,SW,2,0,0
12504,2014,6,5,23,2,47,51,65,20,73.84,1008,25,SW,4,0,0
