No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
16702,2014,11,27,21,3,51,46,51,18.4,81,1006.3,21.9,SE,2.1,0,0
16703,2014,11,27,22,3,48,48,48,18.4,80,1007.1,22.1,SE,4,0,0
16704,2014,11,27,23,3,58,44,58,18.6,82,1007.2,21.9,NE,1.8,0,0
16705,2014,11,28,0,3,75,56,75,18.8,83,1007.3,21.9,NE,3.4,0,0
16706,2014,11,28,1,3,56,65,56,18.7,83,1007.2,21.8,SE,1.6,0,0
16707,2014,11,28,2,3,52,56,52,18.7,84,1007,21.6,NE,1.2,0,0
16708,2014,11,28,3,3,55,56,55,18.8,85,1006.7,21.5,SE,1.2,0,0
16709,2014,11,28,4,3,59,54,59,18.7,85,1006.5,21.4,NE,1.5,0,0
16710,2014,11,28,5,3,55,50,55,18.8,87,1006.2,21.1,NW,1,0,0
16711,2014,11,28,6,3,58,50,58,18.9,88,1007.1,21,NW,2.2,0,0
16712,2014,11,28,7,3,72,56,72,18.9,87,1007.6,21.2,NE,1.2,0,0
16713,2014,11,28,8,3,68,68,68,19.3,86,1008.1,21.8,NE,2,0,0
16714,2014,11,28,9,3,75,60,75,19,77,1008.5,23.3,SE,1.2,0,0
16715,2014,11,28,10,3,71,62,71,19.3,78,1008.6,23.4,NE,1.4,0,0
16716,2014,11,28,11,3,59,52,59,19.4,75,1008,24.2,SW,0.6,0,0
16717,2014,11,28,12,3,51,53,51,19.6,69,1006.7,25.8,SW,2.4,0,0
16718,2014,11,28,13,3,50,53,50,19.3,67,1005.6,25.9,SW,3.6,0,0
16719,2014,11,28,14,3,58,55,58,19.7,70,1005.1,25.6,SW,4.6,0,0
16720,2014,11,28,15,3,72,67,72,19.8,70,1004.8,25.7,NW,2.4,0,0
16721,2014,11,28,16,3,80,77,80,19.8,70,1004.5,25.7,SW,0.7,0,0
16722,2014,11,28,17,3,78,69,78,19.9,72,1004.5,25.4,NW,0.6,0,0
16723,2014,11,28,18,3,74,70,74,20.4,82,1004.6,23.7,NE,0.8,0,0
16724,2014,11,28,19,3,82,82,82,20.3,89,1005.1,22.2,NW,1.1,0,0
16725,2014,11,28,20,3,84,85,84,20.1,92,1005.6,21.5,NE,1.6,0,0
16726,2014,11,28,21,3,97,84,97,20.2,93,1006.1,21.4,NE,2.5,0,0
16727,2014,11,28,22,3,111,71,111,20,92,1006.2,21.4,NW,1.2,0,0
16728,2014,11,28,23,3,84,71,84,20.1,92,1006.2,21.5,NW,2.4,0,0
16729,2014,11,29,0,3,68,67,68,20.1,92,1005.9,21.5,NW,3.3,0,0
16730,2014,11,29,1,3,60,80,60,20.2,93,1005.7,21.4,NW,4.5,0.2,0.2
16731,2014,11,29,2,3,91,80,91,20.3,94,1005.4,21.4,NW,5.9,0,0
16732,2014,11,29,3,3,90,72,90,20.2,94,1005,21.3,NW,7.4,0,0
16733,2014,11,29,4,3,77,65,77,20.2,94,1004.9,21.3,NW,8.2,0,0
16734,2014,11,29,5,3,86,61,86,20.5,95,1004.8,21.4,NW,9.6,0,0
16735,2014,11,29,6,3,83,59,83,20.4,94,1005.5,21.5,NW,10.2,0,0
16736,2014,11,29,7,3,79,53,79,20.5,94,1005.7,21.6,NE,1,0,0
16737,2014,11,29,8,3,82,60,82,21.1,94,1006.3,22.2,NW,1.3,0,0
16738,2014,11,29,9,3,79,64,79,21.3,89,1006.7,23.3,SE,1,0,0
16739,2014,11,29,10,3,74,59,74,21.4,81,1006.8,24.9,SE,2.6,0,0
16740,2014,11,29,11,3,70,63,70,20.6,72,1006.2,26.1,SE,4.5,0,0
16741,2014,11,29,12,3,77,55,77,20.4,71,1005.2,26.1,SE,6.7,0,0
16742,2014,11,29,13,3,47,37,47,20.2,67,1004,26.9,SW,3.7,0,0
16743,2014,11,29,14,3,19,34,19,19.6,63,1003.1,27.3,SW,8.4,0,0
16744,2014,11,29,15,3,17,23,17,20.1,65,1002.6,27.3,SW,13,0,0
16745,2014,11,29,16,3,17,17,17,19.7,64,1002.3,27.1,SW,16.6,0,0
16746,2014,11,29,17,3,19,18,19,20,68,1002.5,26.4,SW,20.2,0,0
16747,2014,11,29,18,3,24,20,24,20.2,73,1002.9,25.4,SE,2.3,0,0
16748,2014,11,29,19,3,37,40,37,20.6,78,1003.7,24.7,SE,4.5,0,0
16749,2014,11,29,20,3,44,46,44,20.5,79,1004.1,24.4,SE,6.6,0,0
16750,2014,11,29,21,3,34,39,34,20.5,80,1004.4,24.2,SE,8,0,0
16751,2014,11,29,22,3,30,31,30,20.6,80,1004.8,24.3,SE,9.9,0,0
16752,2014,11,29,23,3,23,31,23,20.5,81,1004.7,24,SE,12.1,0,0
16753,2014,11,30,0,3,24,28,24,20.4,83,1004.6,23.5,SE,14.6,0,0
16754,2014,11,30,1,3,23,26,23,20.4,84,1004.3,23.3,SE,15.8,0,0
16755,2014,11,30,2,3,32,26,32,20.6,88,1004.2,22.7,NW,0.9,0,0
16756,2014,11,30,3,3,30,28,30,20.6,90,1004,22.4,NW,1.8,0,0
16757,2014,11,30,4,3,37,38,37,21,91,1003.9,22.6,NE,1.6,0.1,0.1
16758,2014,11,30,5,3,43,32,43,21.1,91,1003.9,22.7,NE,2.4,0.1,0.2
16759,2014,11,30,6,3,45,28,45,21.3,92,1004.5,22.7,NE,3.6,0,0
16760,2014,11,30,7,3,34,36,34,21.3,92,1004.7,22.7,NE,4.7,0,0
16761,2014,11,30,8,3,37,37,37,21.3,90,1005.5,23.1,NE,6.3,0,0
16762,2014,11,30,9,3,33,43,33,21.8,87,1006.2,24.2,NE,7.2,0,0
16763,2014,11,30,10,3,26,31,26,21.3,78,1006.7,25.5,SE,0.6,0,0
16764,2014,11,30,11,3,26,39,26,21.2,73,1006.1,26.5,SE,2.4,0,0
16765,2014,11,30,12,3,33,NA,33,21,72,1005.4,26.5,SW,1.4,0,0
16766,2014,11,30,13,3,30,36,30,21.2,69,1004.2,27.4,NE,0.7,0,0
16767,2014,11,30,14,3,48,39,48,21.1,68,1003.4,27.6,SE,1.4,0,0
16768,2014,11,30,15,3,41,46,41,21.3,69,1002.9,27.5,NE,0.8,0,0
16769,2014,11,30,16,3,47,48,47,21.5,73,1002.9,26.8,NE,1.9,0,0
16770,2014,11,30,17,3,46,46,46,22.2,79,1003,26.2,NE,2.8,0,0
16771,2014,11,30,18,3,42,46,42,22.3,84,1003.3,25.3,cv,0.3,0,0
16772,2014,11,30,19,3,52,58,52,22.3,89,1004,24.3,NE,1.3,0,0
16773,2014,11,30,20,3,73,62,73,22,91,1004.7,23.6,NE,2.8,0,0
16774,2014,11,30,21,3,79,75,79,21.7,92,1005.1,23.1,NW,1.7,0,0
16775,2014,11,30,22,3,85,77,85,21.4,93,1005.8,22.6,NE,1.3,0,0
16776,2014,11,30,23,3,74,82,74,18.7,79,1006.5,22.6,NE,7.4,0,0
16777,2014,12,1,0,4,24,82,24,15.7,73,1006.7,20.8,NE,14.9,0,0
16778,2014,12,1,1,4,22,82,22,13.2,66,1007,19.8,NE,22.8,0,0
16779,2014,12,1,2,4,10,82,10,11.9,63,1007.1,19.2,NE,30.9,0,0
16780,2014,12,1,3,4,7,82,7,12.1,66,1006.8,18.6,NE,40,0,0
16781,2014,12,1,4,4,5,16,5,12.2,68,1007.6,18.2,NE,47.7,0,0
16782,2014,12,1,5,4,9,13,9,11.4,68,1008.4,17.4,NE,54.7,0,0
16783,2014,12,1,6,4,6,10,6,10.8,66,1009.3,17.2,NE,61.4,0,0
16784,2014,12,1,7,4,3,10,3,10.1,64,1010.2,17,NE,67.5,0,0
16785,2014,12,1,8,4,1,NA,1,10,64,1010.7,16.9,NE,73.3,0,0
16786,2014,12,1,9,4,4,10,4,9.7,62,1011.2,17.1,NW,3.1,0,0
16787,2014,12,1,10,4,6,9,6,10.2,62,1011.6,17.6,NE,4.8,0,0
16788,2014,12,1,11,4,7,12,7,9.7,59,1011.6,17.9,NE,10.2,0,0
16789,2014,12,1,12,4,9,12,9,9.7,60,1010.9,17.6,NE,15.9,0,0
16790,2014,12,1,13,4,12,12,12,8.7,57,1009.8,17.3,NE,25.6,0,0
16791,2014,12,1,14,4,15,17,15,9.6,61,1009,17.2,NE,28.9,0,0
16792,2014,12,1,15,4,15,18,15,9.5,61,1009.2,17.1,NW,4.3,0,0
16793,2014,12,1,16,4,16,16,16,9.4,62,1009.4,16.8,NE,2.9,0,0
16794,2014,12,1,17,4,17,18,17,8.9,62,1009.4,16.2,NE,10,0,0
16795,2014,12,1,18,4,27,29,27,8.4,61,1010.2,15.9,NE,14.6,0,0
16796,2014,12,1,19,4,33,32,33,8.7,64,1011.1,15.5,NE,16.7,0,0
16797,2014,12,1,20,4,36,31,36,9.9,72,1011.7,14.9,NE,19.7,0.1,0.1
16798,2014,12,1,21,4,36,35,36,10,76,1012.4,14.2,NE,21.9,0.1,0.2
16799,2014,12,1,22,4,41,38,41,9.5,72,1013,14.5,NE,24.8,0,0
16800,2014,12,1,23,4,41,44,41,9.3,71,1013,14.5,NE,27.6,0,0
16801,2014,12,2,0,4,49,50,49,9,72,1012.7,14,NE,30,0,0
16802,2014,12,2,1,4,59,57,59,8.2,69,1012.5,13.8,NE,33.9,0,0
16803,2014,12,2,2,4,69,66,69,8,72,1012.3,13,NE,39.4,0,0
16804,2014,12,2,3,4,72,64,72,8.7,81,1011.9,11.9,NE,42.7,0.4,0.4
16805,2014,12,2,4,4,74,71,74,9.4,88,1011.8,11.4,NW,4.6,0.5,0.9
16806,2014,12,2,5,4,76,68,76,9.1,86,1012,11.4,NE,4.2,0.1,1
16807,2014,12,2,6,4,76,68,76,9.1,85,1012.6,11.6,NE,8,0,0
16808,2014,12,2,7,4,72,69,72,8.2,81,1013.1,11.4,NW,4.4,0.1,0.1
16809,2014,12,2,8,4,71,64,71,7.2,74,1013.7,11.7,NE,4.8,0.1,0.2
16810,2014,12,2,9,4,66,59,66,8,74,1014.3,12.6,NW,1.6,0,0
16811,2014,12,2,10,4,68,60,68,7.1,68,1014.6,12.9,NE,2,0,0
16812,2014,12,2,11,4,70,NA,70,8,70,1014.4,13.4,NE,6.2,0,0
16813,2014,12,2,12,4,70,NA,70,7.3,66,1013.5,13.6,NW,4.4,0,0
16814,2014,12,2,13,4,72,NA,72,7.5,69,1012.5,13.1,NE,2.1,0,0
16815,2014,12,2,14,4,74,NA,74,8.8,76,1011.4,13,NW,3.1,0,0
16816,2014,12,2,15,4,68,75,68,9.3,82,1011,12.3,NE,1.9,0.1,0.1
16817,2014,12,2,16,4,76,71,76,10.1,91,1011.2,11.6,NE,4.2,0.5,0.6
16818,2014,12,2,17,4,75,70,75,10.5,93,1011.3,11.6,NW,2.4,0.6,1.2
16819,2014,12,2,18,4,61,67,61,10,93,1011.4,11.1,NE,2.5,0.3,1.5
16820,2014,12,2,19,4,68,61,68,10.2,94,1011.7,11.2,NE,3.8,0.7,2.2
16821,2014,12,2,20,4,73,74,73,10.4,94,1012.2,11.4,NE,4.9,0.4,2.6
16822,2014,12,2,21,4,71,73,71,10.5,93,1012.6,11.6,NE,6.5,0.2,2.8
16823,2014,12,2,22,4,65,74,65,10.6,94,1012.8,11.6,NE,8.7,0.9,3.7
16824,2014,12,2,23,4,82,77,82,10.8,94,1012.8,11.8,NW,2,0.2,3.9
16825,2014,12,3,0,4,82,83,82,10.9,94,1012.2,11.9,NE,1.8,0.2,4.1
16826,2014,12,3,1,4,67,81,67,10.9,94,1011.7,11.9,NW,1.9,0.1,4.2
16827,2014,12,3,2,4,66,84,66,11.4,95,1011,12.2,NE,1.9,0,0
16828,2014,12,3,3,4,67,77,67,11.7,95,1010.5,12.5,NW,2.3,0.2,0.2
16829,2014,12,3,4,4,66,72,66,11.8,95,1010.5,12.6,NW,3.9,0.9,1.1
16830,2014,12,3,5,4,68,73,68,11.3,95,1010.5,12.1,NW,6.5,1.3,2.4
16831,2014,12,3,6,4,67,65,67,11.3,95,1010.2,12.1,NE,2.1,0.9,3.3
16832,2014,12,3,7,4,58,57,58,11.7,95,1010.7,12.5,NW,2.1,0.1,3.4
16833,2014,12,3,8,4,52,63,52,12,95,1011.4,12.8,NE,1.6,0,0
16834,2014,12,3,9,4,51,NA,51,12.5,93,1011,13.7,NE,3.5,0,0
16835,2014,12,3,10,4,46,62,46,12.7,90,1011.6,14.4,NW,1.5,0,0
16836,2014,12,3,11,4,55,57,55,13,85,1010.7,15.6,NE,1.1,0,0
16837,2014,12,3,12,4,63,59,63,13,83,1009.8,15.9,SE,0.9,0,0
16838,2014,12,3,13,4,66,66,66,12.8,82,1008.5,15.9,SE,1.9,0,0
16839,2014,12,3,14,4,70,74,70,13.7,87,1007.7,15.9,NE,1.8,0,0
16840,2014,12,3,15,4,72,74,72,14,87,1007.1,16.2,NW,1.6,0,0
16841,2014,12,3,16,4,78,NA,78,13.8,86,1007.3,16.2,NE,2.1,0,0
16842,2014,12,3,17,4,93,89,93,13.8,88,1007.4,15.8,NE,5,0,0
16843,2014,12,3,18,4,94,86,94,13.1,89,1007.9,14.9,NW,3.5,0,0
16844,2014,12,3,19,4,87,72,87,13,89,1009,14.8,NE,3.3,0,0
16845,2014,12,3,20,4,79,73,79,13.1,90,1009.6,14.8,NW,3.7,0,0
16846,2014,12,3,21,4,74,55,74,12.9,90,1010.8,14.6,NE,4.7,0,0
16847,2014,12,3,22,4,54,28,54,13,92,1011.6,14.3,NE,10.5,0,0
16848,2014,12,3,23,4,11,14,11,12.5,93,1011.9,13.7,NE,17.3,0.7,0.7
16849,2014,12,4,0,4,8,10,8,12.1,93,1012.4,13.3,NE,25.1,0.9,1.6
16850,2014,12,4,1,4,5,9,5,11.2,92,1012.8,12.5,NW,6.8,0.2,1.8
16851,2014,12,4,2,4,4,6,4,10.2,91,1013.3,11.7,NE,10,0.5,2.3
16852,2014,12,4,3,4,3,NA,3,9.1,90,1013.8,10.7,NW,8.1,1.6,3.9
16853,2014,12,4,4,4,1,NA,1,7.9,87,1014,10,NE,10.4,0.2,4.1
16854,2014,12,4,5,4,NA,NA,NA,7.8,90,1014.6,9.4,NW,6.7,1,5.1
16855,2014,12,4,6,4,NA,NA,NA,7.5,92,1015.3,8.8,NE,6.1,4.3,9.4
16856,2014,12,4,7,4,4,NA,4,7.7,93,1016,8.8,NE,9.6,0.3,9.7
16857,2014,12,4,8,4,3,NA,3,8.2,93,1016.3,9.3,NE,12.8,0.1,9.8
16858,2014,12,4,9,4,6,NA,6,7.3,83,1016.9,10.1,NE,18,0,0
16859,2014,12,4,10,4,9,NA,9,8.1,77,1016.4,12.1,NE,20.8,0,0
16860,2014,12,4,11,4,11,7,11,6.5,67,1016.1,12.5,NW,6.3,0,0
16861,2014,12,4,12,4,14,7,14,6.6,65,1015.2,13.1,NE,5.4,0,0
16862,2014,12,4,13,4,11,14,11,6,60,1013.8,13.7,NE,10,0,0
16863,2014,12,4,14,4,16,10,16,6,58,1013.3,14.2,NE,14.2,0,0
16864,2014,12,4,15,4,12,15,12,7,58,1012.6,15.2,NW,3.1,0,0
16865,2014,12,4,16,4,14,16,14,5.7,55,1012.5,14.7,NE,4.8,0,0
16866,2014,12,4,17,4,19,22,19,4.6,54,1013.8,13.8,NE,8,0,0
16867,2014,12,4,18,4,23,20,23,4.7,57,1014.2,13.1,NE,12,0,0
16868,2014,12,4,19,4,26,26,26,4.6,58,1015.1,12.7,NE,15.3,0,0
16869,2014,12,4,20,4,28,26,28,3.5,54,1015.5,12.6,NE,18.9,0,0
16870,2014,12,4,21,4,27,24,27,2.8,53,1015.9,12.1,NE,22.5,0,0
16871,2014,12,4,22,4,27,19,27,3.9,59,1016.5,11.7,NW,3.3,0,0
16872,2014,12,4,23,4,21,20,21,2.6,54,1016.3,11.6,NE,2.1,0,0
16873,2014,12,5,0,4,22,23,22,3,57,1016,11.3,NE,4.6,0,0
16874,2014,12,5,1,4,22,22,22,3.8,61,1015.6,11.1,NE,7.5,0,0
16875,2014,12,5,2,4,27,NA,27,2.3,54,1015.6,11.3,NW,1.6,0,0
16876,2014,12,5,3,4,24,25,24,2.3,55,1015.3,11,NW,4.2,0,0
16877,2014,12,5,4,4,22,25,22,2.1,56,1015.2,10.6,NE,2.4,0,0
16878,2014,12,5,5,4,22,25,22,1,50,1015.4,11.1,NW,3.5,0,0
16879,2014,12,5,6,4,28,24,28,1.7,55,1015.6,10.4,NE,2.1,0,0
16880,2014,12,5,7,4,22,22,22,2.3,58,1016.3,10.2,NE,4.6,0,0
16881,2014,12,5,8,4,27,25,27,1.6,54,1017.1,10.6,NE,7.3,0.1,0.1
16882,2014,12,5,9,4,25,25,25,2.4,52,1017.4,12,NW,1.9,0,0
16883,2014,12,5,10,4,32,26,32,0.5,43,1017.5,12.8,NW,5.2,0,0
16884,2014,12,5,11,4,28,23,28,-0.5,35,1017,14.7,NW,8.2,0,0
16885,2014,12,5,12,4,23,25,23,-0.4,31,1015.6,16.7,NE,2.7,0,0
16886,2014,12,5,13,4,28,NA,28,-0.3,30,1014.1,17.4,NE,5,0,0
16887,2014,12,5,14,4,28,25,28,-0.1,30,1013.2,17.6,NW,3.8,0,0
16888,2014,12,5,15,4,23,23,23,-0.1,29,1012.5,18.2,NE,4.6,0,0
16889,2014,12,5,16,4,24,24,24,0.3,32,1012.7,17.2,NE,7.6,0,0
16890,2014,12,5,17,4,25,24,25,0.5,34,1012.9,16.5,NW,0.9,0,0
16891,2014,12,5,18,4,23,25,23,5.3,60,1013.1,12.9,NW,2.8,0,0
16892,2014,12,5,19,4,27,35,27,6.8,75,1013.5,11.1,NW,5,0,0
16893,2014,12,5,20,4,32,49,32,6.7,78,1013.8,10.4,NW,6.9,0,0
16894,2014,12,5,21,4,32,38,32,6.6,82,1014.1,9.6,NW,8.6,0,0
16895,2014,12,5,22,4,36,43,36,6.2,82,1014.5,9.2,NW,10.6,0,0
16896,2014,12,5,23,4,34,37,34,6.3,79,1014.4,9.8,NE,1.8,0,0
16897,2014,12,6,0,4,32,33,32,5.7,69,1014.3,11.2,NE,3.1,0,0
16898,2014,12,6,1,4,29,28,29,6.1,69,1013.9,11.6,NW,1.8,0,0
16899,2014,12,6,2,4,25,27,25,4.4,60,1013.4,12,NW,4.5,0,0
16900,2014,12,6,3,4,27,28,27,5.3,65,1013.4,11.7,NW,6.1,0,0
16901,2014,12,6,4,4,27,31,27,3.9,58,1012.9,11.9,NE,1.7,0,0
16902,2014,12,6,5,4,29,27,29,4.3,61,1012.8,11.6,NW,1.8,0,0
16903,2014,12,6,6,4,27,29,27,3.3,56,1013.1,11.8,NE,1.7,0,0
16904,2014,12,6,7,4,29,28,29,3.5,59,1013.3,11.3,NE,2.4,0,0
16905,2014,12,6,8,4,25,35,25,4,57,1014,12.3,NE,4.4,0,0
16906,2014,12,6,9,4,33,29,33,3.1,48,1014.2,14,NE,5.1,0,0
16907,2014,12,6,10,4,34,35,34,4,46,1014.4,15.6,NE,6.8,0,0
16908,2014,12,6,11,4,32,38,32,2.5,37,1013.9,17.4,NE,9.3,0,0
16909,2014,12,6,12,4,36,32,36,3,35,1012.6,18.8,NE,10.6,0,0
16910,2014,12,6,13,4,35,30,35,3.8,37,1011.5,18.8,NE,13.8,0,0
16911,2014,12,6,14,4,40,37,40,3.9,37,1010.7,19,NE,16.3,0,0
16912,2014,12,6,15,4,43,49,43,3.7,37,1010.2,18.7,NE,17.9,0,0
16913,2014,12,6,16,4,48,42,48,4.9,41,1010,18.4,SE,0.9,0,0
16914,2014,12,6,17,4,60,53,60,6.5,49,1010.2,17.4,NE,1.3,0,0
16915,2014,12,6,18,4,64,58,64,7.6,58,1010,15.9,NE,2.6,0,0
16916,2014,12,6,19,4,57,56,57,7.6,60,1010.3,15.4,NW,1.6,0,0
16917,2014,12,6,20,4,51,56,51,9.7,74,1010.7,14.3,NE,1.7,0,0
16918,2014,12,6,21,4,55,52,55,9.7,74,1011.4,14.3,NW,1.9,0,0
16919,2014,12,6,22,4,52,52,52,8.6,66,1011.8,14.9,NW,3.4,0,0
16920,2014,12,6,23,4,46,51,46,8.3,64,1012.2,15.1,NW,5.7,0,0
16921,2014,12,7,0,4,54,58,54,8.1,64,1011.8,14.9,NE,1.4,0,0
16922,2014,12,7,1,4,50,51,50,9.8,76,1012,14,NW,2.8,0,0
16923,2014,12,7,2,4,58,57,58,9.1,77,1012.1,13.1,NW,6.4,0.1,0.1
16924,2014,12,7,3,4,63,55,63,9.3,84,1012,12,NW,8.4,0.2,0.3
16925,2014,12,7,4,4,61,NA,61,9.5,88,1011.8,11.5,NW,10.5,0.9,1.2
16926,2014,12,7,5,4,52,49,52,9.6,88,1011.6,11.6,NE,3,0.1,1.3
16927,2014,12,7,6,4,44,51,44,9.6,87,1011.8,11.7,NE,6.9,0,0
16928,2014,12,7,7,4,50,51,50,9.5,86,1012.5,11.8,NW,3.3,0,0
16929,2014,12,7,8,4,61,51,61,9.2,82,1013,12.2,NW,6.9,0,0
16930,2014,12,7,9,4,53,49,53,9.7,89,1013.9,11.5,NW,11.2,0.2,0.2
16931,2014,12,7,10,4,54,44,54,10,89,1014.4,11.8,NW,14.8,0.1,0.3
16932,2014,12,7,11,4,50,45,50,10.2,92,1014.2,11.5,NE,3.3,0.3,0.6
16933,2014,12,7,12,4,54,48,54,10,91,1013.2,11.5,NW,5.4,0,0
16934,2014,12,7,13,4,60,45,60,10,88,1012.5,12,NW,12,0,0
16935,2014,12,7,14,4,55,50,55,10.3,91,1011.6,11.8,NE,4.8,0.3,0.3
16936,2014,12,7,15,4,54,47,54,10.4,89,1011.2,12.2,NW,3,0,0
16937,2014,12,7,16,4,46,39,46,10.5,89,1010.9,12.3,NE,4.1,0,0
16938,2014,12,7,17,4,50,45,50,10.3,89,1011.2,12.1,NE,6.4,0,0
16939,2014,12,7,18,4,55,50,55,10.5,90,1011.6,12.1,NW,2,0,0
16940,2014,12,7,19,4,58,48,58,10.4,90,1012,12,NW,6.5,0,0
16941,2014,12,7,20,4,51,NA,51,10.2,91,1012.6,11.7,NW,8.9,0,0
16942,2014,12,7,21,4,40,39,40,10.6,93,1012.8,11.7,NE,5.1,0.2,0.2
16943,2014,12,7,22,4,30,31,30,10.7,93,1013.2,11.8,NW,2.7,0.3,0.5
16944,2014,12,7,23,4,40,27,40,10.5,93,1013.6,11.6,NE,3,1,1.5
16945,2014,12,8,0,4,36,29,36,10,93,1013.7,11.1,NE,6.8,1,2.5
16946,2014,12,8,1,4,33,31,33,9.9,94,1013.5,10.9,NW,4.7,1.4,3.9
16947,2014,12,8,2,4,35,30,35,9.6,92,1013.7,10.9,NW,7.7,0.2,4.1
16948,2014,12,8,3,4,36,28,36,9.5,92,1013.5,10.8,NE,3.5,0.1,4.2
16949,2014,12,8,4,4,46,32,46,9.4,91,1013.2,10.9,NW,3.3,0.3,4.5
16950,2014,12,8,5,4,42,34,42,8.9,87,1013.1,11,NE,2.5,0.1,4.6
16951,2014,12,8,6,4,44,33,44,8.9,89,1013.5,10.7,NW,2.7,0.2,4.8
16952,2014,12,8,7,4,51,42,51,9,88,1013.9,11,NW,5.4,0.1,4.9
16953,2014,12,8,8,4,43,42,43,9.1,86,1014.5,11.4,NW,7.9,0,0
16954,2014,12,8,9,4,51,44,51,9.9,80,1015,13.3,NE,3.7,0,0
16955,2014,12,8,10,4,52,43,52,9.5,73,1015.2,14.3,NE,7.3,0,0
16956,2014,12,8,11,4,51,42,51,10.7,69,1014.8,16.4,NW,2.5,0,0
16957,2014,12,8,12,4,48,46,48,10.8,66,1013.9,17.3,NE,3.2,0,0
16958,2014,12,8,13,4,50,NA,50,10.2,60,1012.6,18.1,NE,6.6,0,0
16959,2014,12,8,14,4,51,43,51,10.5,58,1011.8,19,NW,2.8,0,0
16960,2014,12,8,15,4,53,49,53,9.8,58,1011.3,18.2,NW,7.8,0,0
16961,2014,12,8,16,4,48,44,48,9.4,54,1011.3,18.9,NE,3.7,0,0
16962,2014,12,8,17,4,50,43,50,8.7,57,1011.4,17.3,NW,4.2,0,0
16963,2014,12,8,18,4,52,52,52,9.1,67,1011.8,15.2,NW,6.2,0,0
16964,2014,12,8,19,4,52,57,52,9,69,1012.3,14.7,NW,8.3,0,0
16965,2014,12,8,20,4,54,58,54,9.9,77,1012.9,13.9,NW,10.8,0,0
16966,2014,12,8,21,4,58,54,58,8.3,64,1013.2,15.1,NW,14,0,0
16967,2014,12,8,22,4,61,57,61,8.3,64,1013.9,15.1,NW,17.3,0,0
16968,2014,12,8,23,4,58,52,58,8.8,67,1014,14.9,NE,2.8,0,0
16969,2014,12,9,0,4,57,NA,57,9,69,1014.1,14.7,NW,2.7,0,0
16970,2014,12,9,1,4,48,NA,48,8.3,65,1014,14.9,NE,2.4,0,0
16971,2014,12,9,2,4,44,NA,44,8.9,68,1014.1,14.8,NW,2.5,0,0
16972,2014,12,9,3,4,45,55,45,8.3,65,1013.9,14.9,NW,5.5,0,0
16973,2014,12,9,4,4,48,55,48,7.6,62,1013.7,14.8,NE,2,0,0
16974,2014,12,9,5,4,48,NA,48,9.3,74,1013.7,13.9,NW,2.1,0,0
16975,2014,12,9,6,4,49,49,49,9.3,74,1014.3,13.9,NW,3.9,0,0
16976,2014,12,9,7,4,50,NA,50,9.1,72,1014.8,14.1,NW,6.6,0,0
16977,2014,12,9,8,4,48,53,48,9.7,75,1015.3,14.1,NW,9.2,0,0
16978,2014,12,9,9,4,48,55,48,9.2,60,1015.6,17.1,NE,2.3,0,0
16979,2014,12,9,10,4,50,48,50,9.3,52,1015.3,19.4,NE,3.9,0,0
16980,2014,12,9,11,4,52,50,52,9.5,51,1014.8,20,NE,7,0,0
16981,2014,12,9,12,4,62,71,62,10.4,48,1013.9,21.9,NE,10.3,0,0
16982,2014,12,9,13,4,68,65,68,10.5,48,1012.7,22,NW,2.6,0,0
16983,2014,12,9,14,4,68,63,68,9.5,43,1011.6,22.8,SE,2.6,0,0
16984,2014,12,9,15,4,64,60,64,10.8,46,1011,23.1,NW,2.4,0,0
16985,2014,12,9,16,4,64,59,64,9.6,44,1010.8,22.5,NW,3.9,0,0
16986,2014,12,9,17,4,65,60,65,10.5,51,1011.2,21.1,NW,6.3,0,0
16987,2014,12,9,18,4,65,60,65,12.6,73,1011.5,17.5,NW,8.7,0,0
16988,2014,12,9,19,4,73,68,73,12.6,81,1011.8,15.9,NW,10.7,0,0
16989,2014,12,9,20,4,92,89,92,12.4,84,1012.2,15.1,NW,12.1,0,0
16990,2014,12,9,21,4,95,87,95,12.5,85,1012.8,15,NW,13.5,0,0
16991,2014,12,9,22,4,85,95,85,12.2,81,1013.1,15.5,NW,15.6,0,0
16992,2014,12,9,23,4,74,86,74,12.1,78,1013.2,16,NE,1.3,0,0
16993,2014,12,10,0,4,71,75,71,12.4,80,1013.1,15.9,NW,2.1,0,0
16994,2014,12,10,1,4,72,70,72,12,76,1012.8,16.3,NW,3.6,0,0
16995,2014,12,10,2,4,75,68,75,11.7,75,1012.7,16.2,NW,6.5,0,0
16996,2014,12,10,3,4,72,74,72,10.9,72,1012.5,16,NW,8.7,0,0
16997,2014,12,10,4,4,68,69,68,10.3,71,1012.2,15.6,NW,12,0,0
16998,2014,12,10,5,4,75,68,75,9.7,71,1012,15,NW,15.4,0,0
16999,2014,12,10,6,4,69,67,69,9.4,71,1012.3,14.6,NW,18.1,0,0
17000,2014,12,10,7,4,67,62,67,9.4,75,1012.5,13.8,NW,20.7,0,0
17001,2014,12,10,8,4,67,66,67,10.1,73,1013,14.9,NW,23.2,0,0
17002,2014,12,10,9,4,69,66,69,10,61,1013.4,17.6,NW,26.1,0,0
17003,2014,12,10,10,4,69,79,69,9.8,57,1013.9,18.5,NW,28.7,0,0
